FIPS,vaccgivenpercaptia,Hesitancy,dosewastedpercapita,vacc_complete,Census2019,vaccnum,UrbRur,demrep,demv,repv,mystate
37113,1.668888393,0.14,0.685453734,96.8,35858,22022,6,Republican,6230,14211,NC
37115,1.632728108,0,0,96.8,21755,12911,3,Republican,4901,7979,NC
37117,1.434714795,0.13,0.303921569,96.8,22440,12240,6,Republican,5911,6532,NC
37119,1.848683665,0.11,0.519346048,96.8,1110356,758305,1,Democrate,378107,179211,NC
37121,1.44901096,0,0,96.8,14964,7866,6,Republican,1867,7090,NC
37123,1.190998418,0.12,0.478710485,96.8,27173,12249,6,Republican,4327,8411,NC
37125,1.790771213,0.12,0.142446471,96.8,100880,65846,5,Republican,20779,36764,NC
37127,1.653269422,0.14,0.239814206,96.8,94298,58237,4,Democrate,25947,25827,NC
37129,1.894520904,0.12,0.337028144,96.8,234473,161270,3,Democrate,66138,63331,NC
37131,1.363753015,0.15,0.307242211,96.8,19483,9712,5,Democrate,6069,3989,NC
37133,1.581909487,0.16,0.227333812,96.8,197938,124379,4,Republican,24266,46078,NC
37135,2.511880708,0.1,0.351497885,96.8,148476,131460,3,Democrate,63594,20176,NC
37137,1.668945466,0.13,0.314710042,96.8,12726,7626,4,Republican,2713,4849,NC
37139,1.550446967,0,0,96.8,39824,22824,5,Democrate,9832,9770,NC
37141,1.482096416,0.12,0.401157628,96.8,63060,34781,3,Republican,11723,21956,NC
37143,1.358909604,0.13,0.218153458,96.8,13463,6867,5,Republican,2492,4903,NC
37145,1.629703722,0.15,0.289642948,96.8,39490,23694,3,Republican,8465,13184,NC
37147,1.520609488,0.13,0.245183743,96.8,180742,104806,4,Democrate,47252,38982,NC
37149,1.198031268,0.13,0.967236055,96.8,20724,9556,6,Republican,4518,7689,NC
37151,1.223767462,0.15,0.097927847,96.8,143667,67066,3,Republican,15618,56894,NC
37153,1.338129336,0.15,0.280621919,96.8,44829,22392,5,Republican,8754,11830,NC
37155,1.176183732,0.17,0.466939713,96.8,130625,57508,5,Republican,19020,27806,NC
37157,1.432490935,0.14,0.252104164,96.8,91010,48966,3,Republican,15992,31301,NC
37159,1.239992118,0.15,0.254982828,96.8,142088,67527,2,Republican,23114,49297,NC
37161,1.1981232,0.13,0.372972892,96.8,67029,29563,5,Republican,9135,24891,NC
37163,1.445798114,0.14,0.25068077,96.8,63531,34373,6,Republican,10966,17411,NC
37165,1.350429314,0,0,96.8,34823,17627,5,Republican,7186,7473,NC
37167,1.226204503,0.14,0.388163551,96.8,62806,28899,5,Republican,8129,25458,NC
37169,1.316509837,0.14,0.825952491,96.8,45591,22670,3,Republican,5286,20142,NC
37171,1.428820194,0.14,0.160929468,96.8,71783,39086,5,Republican,8721,27538,NC
37173,1.733235232,0,0,96.8,14271,8793,6,Republican,2780,4161,NC
37175,1.734768067,0.12,0.38467355,96.8,34385,21150,5,Republican,8444,11636,NC
37177,1.348356574,0.13,0.044073705,96.8,4016,2017,5,Republican,758,1044,NC
37179,1.574208181,0.12,0.248858704,96.8,239859,143091,2,Republican,48725,80382,NC
37181,1.694060851,0.13,0.52940384,96.8,44535,27200,5,Democrate,12431,8391,NC
37183,2.222816774,0.1,0.247243787,96.8,1111761,891824,1,Democrate,393336,226197,NC
37185,1.610055243,0,0,96.8,19731,11653,6,Democrate,6400,3752,NC
37187,1.463212435,0,0,96.8,11580,6094,6,Democrate,3396,2781,NC
37189,1.608416256,0.14,0.048008972,96.8,56177,32690,5,Democrate,17122,14451,NC
37191,1.378483079,0.14,0.078404301,96.8,123131,63353,4,Republican,24215,30709,NC
37193,1.314023855,0.14,0.418493831,96.8,68412,34109,5,Republican,7511,27592,NC
37195,1.527035122,0.14,0.269336561,96.8,81801,46232,5,Democrate,20754,19581,NC
37197,1.383890408,0,0,96.8,37667,19829,3,Republican,3763,15933,NC
37199,1.524766174,0,0,96.8,18069,9716,6,Republican,3688,7516,NC
38001,1.428249097,0.14,0.05234657,92.7,2216,1095,6,Republican,258,981,ND
38003,1.717138742,0.14,0.414978397,92.7,10415,6224,6,Republican,1820,3568,ND
38005,1.43837822,0.14,1.759514052,92.7,6832,3707,6,Republican,822,1094,ND
38007,0.600215517,0.14,12.95797414,92.7,928,206,6,Republican,72,541,ND
38009,1.481375358,0.14,0.155364534,92.7,6282,3282,6,Republican,821,2575,ND
38011,1.135912698,0.14,0.09292328,92.7,3024,1191,6,Republican,228,1395,ND
38013,1.108274232,0.14,0.883687943,92.7,2115,853,6,Republican,137,994,ND
38015,1.467048711,0.12,0.509903164,92.7,95626,50666,4,Republican,14348,34744,ND
38017,1.747766912,0.12,0.304035224,92.7,181923,114614,4,Republican,40311,42619,ND
38019,1.796384902,0.12,0.713716108,92.7,3762,2342,6,Republican,474,1499,ND
38021,1.568349754,0.14,0.870484401,92.7,4872,2665,6,Republican,608,1742,ND
38023,1.166077739,0.14,0.449204947,92.7,2264,965,6,Republican,265,904,ND
38025,0.721745027,0.14,1.890596745,92.7,4424,1171,6,Republican,342,1951,ND
38027,1.498469611,0.14,1.125054657,92.7,2287,1218,6,Republican,383,854,ND
38029,0.975007714,0.12,0.412218451,92.7,3241,1141,6,Republican,237,1738,ND
38031,1.509657321,0,0,92.7,3210,1780,6,Republican,373,1362,ND
38033,0.848381601,0,0,92.7,1761,544,6,Republican,137,871,ND
38035,1.713582238,0.12,0.434435789,92.7,69451,42673,4,Republican,12880,16987,ND
38037,0.72119613,0.14,0.035620053,92.7,2274,556,6,Republican,207,1145,ND
38039,1.280143433,0.12,0.041237113,92.7,2231,1050,6,Republican,308,907,ND
38041,1.134453782,0.14,0.032412965,92.7,2499,1005,6,Republican,196,1091,ND
38043,0.981048387,0.12,0.151612903,92.7,2480,842,6,Republican,221,1215,ND
38045,1.455264459,0,0,92.7,4046,2019,6,Republican,527,1645,ND
38047,1.092972973,0,0,92.7,1850,720,6,Republican,128,930,ND
38049,1.189208007,0.14,0.219669278,92.7,5745,2476,5,Republican,564,2364,ND
38051,1.262715258,0,0,92.7,2497,1121,6,Republican,261,1153,ND
38053,0.640242279,0.14,0.044994675,92.7,15024,3528,6,Republican,814,4482,ND
38055,1.356402116,0.14,0.134074074,92.7,9450,4513,6,Republican,1230,4198,ND
38057,1.104678148,0.14,0.028459753,92.7,8187,3263,6,Republican,704,3856,ND
38059,1.302289249,0.12,0.236832037,92.7,31364,14733,4,Republican,3872,12243,ND
38061,1.311142722,0.14,0,92.7,10545,4719,6,Republican,1256,2824,ND
38063,2.128864189,0.14,0.375130254,92.7,2879,2090,6,Republican,586,1141,ND
38065,0.718734048,0,0,92.7,1959,523,4,Republican,129,918,ND
38067,1.57770916,0.12,0.34715483,92.7,6801,3890,6,Republican,786,2460,ND
38069,1.296100629,0.14,0.05081761,92.7,3975,1845,6,Republican,497,1585,ND
38071,1.627137772,0.14,0.359058946,92.7,11519,6837,6,Republican,1639,3577,ND
38073,1.816021464,0.14,0.484285167,92.7,5218,3219,6,Republican,945,1418,ND
38075,1.1044263,0,0,92.7,2327,942,5,Republican,220,1065,ND
38077,1.539469617,0.14,0.331272795,92.7,16177,8750,5,Republican,2510,5072,ND
38079,2.124294582,0.14,0.301566027,92.7,14176,10967,6,Democrate,2482,1257,ND
38081,1.749102104,0.14,0.216008209,92.7,3898,2374,6,Republican,738,1266,ND
38083,1.064638783,0.14,0.156653992,92.7,1315,491,6,Republican,104,688,ND
38085,1.738770686,0,0,92.7,4230,2779,4,Democrate,804,258,ND
38087,0.317333333,0,0,92.7,750,84,6,Republican,44,380,ND
38089,1.052240465,0,0,92.7,31489,11949,5,Republican,2499,12110,ND
38091,1.373015873,0.12,0,92.7,1890,912,6,Republican,392,652,ND
38093,1.567764683,0.14,0.471164992,92.7,20704,11416,5,Republican,2676,6994,ND
38095,1.365463682,0,0,92.7,2189,1071,6,Republican,317,830,ND
38097,1.571553011,0.12,0.072921852,92.7,8036,4475,6,Republican,1493,2522,ND
38099,1.696833004,0.12,0.502020487,92.7,10641,6363,6,Republican,1333,3324,ND
38101,1.382120312,0.14,0.209177865,92.7,67641,35648,5,Republican,7293,19974,ND
38103,1.2295253,0.14,0.270213876,92.7,3834,1702,6,Republican,442,1893,ND
38105,0.821915986,0.14,0.189550134,92.7,37589,11700,5,Republican,2169,11739,ND
39001,0.961621778,0.17,0.205068958,98.6,27698,10004,6,Republican,2156,9870,OH
39003,1.235503317,0.15,0.859551934,98.6,102351,46104,4,Republican,14149,33116,OH
39005,1.231265425,0.15,0.821778476,98.6,53484,23849,5,Republican,6541,19407,OH
39007,1.532892504,0.17,0.879598112,98.6,97241,52807,5,Republican,16497,26890,OH
39009,1.44407366,0.15,0.473678571,98.6,65327,33665,5,Democrate,14772,10862,OH
39011,1.081741721,0.13,0.364377081,98.6,45656,18273,5,Republican,4651,20798,OH
39013,1.354460795,0.14,0.422171149,98.6,67006,33461,4,Republican,9138,23560,OH
39015,1.134739363,0.16,0.739938294,98.6,43432,18334,2,Republican,4380,16480,OH
39017,1.580668904,0.13,0.436789739,98.6,383134,223843,2,Republican,69613,114392,OH
39019,1.262354165,0.14,1.149847663,98.6,26914,12079,3,Republican,3251,10745,OH
39021,1.260203163,0.15,0.851125113,98.6,38885,18148,5,Republican,5062,14589,OH
39023,1.48896579,0.15,0.487078899,98.6,134083,72235,4,Republican,24076,39032,OH
39025,1.597966361,0.14,0.330115101,98.6,206428,120768,2,Republican,34092,74570,OH
39027,1.361870949,0.17,0.946197103,98.6,41968,21137,5,Republican,4697,15488,OH
39029,1.385540277,0.14,0.965538902,98.6,101883,51413,5,Republican,13359,35726,OH
39031,1.115218579,0.18,0.64147541,98.6,36600,14671,5,Republican,4125,12325,OH
39033,1.244734178,0.15,1.519593194,98.6,41494,19133,5,Republican,4916,15436,OH
39035,1.92273244,0.12,0.448255648,98.6,1235072,826424,1,Democrate,416176,202699,OH
39037,1.123491088,0.14,0.468217479,98.6,51113,20770,5,Republican,4731,22004,OH
39039,1.403182188,0.14,1.229763436,98.6,38087,19200,5,Republican,5981,13038,OH
39041,2.170348556,0.1,1.036863517,98.6,209177,162068,2,Republican,57735,66356,OH
39043,1.713287372,0.13,0.898176824,98.6,74266,44902,5,Republican,17493,22160,OH
39045,1.637878076,0.13,0.572080419,98.6,157574,93809,2,Republican,31224,50797,OH
39047,1.232708151,0.17,0.265030675,98.6,28525,12937,5,Republican,2975,9473,OH
39049,1.816459541,0.13,0.288130071,98.6,1316756,869419,1,Democrate,409144,211237,OH
39051,1.485757015,0.13,0.613825191,98.6,42126,22611,3,Republican,6664,15731,OH
39053,1.293497893,0.15,0.657803198,98.6,29898,14307,5,Republican,2990,10645,OH
39055,1.817905156,0.12,1.102211449,98.6,93649,58732,2,Republican,21201,34143,OH
39057,1.791839561,0.12,0.441709039,98.6,168937,108943,3,Republican,34798,52072,OH
39059,1.242315113,0.18,0.79266881,98.6,38875,17590,5,Republican,4577,13407,OH
39061,1.791024291,0.12,0.246705396,98.6,817473,527052,1,Democrate,246266,177886,OH
39063,1.435097581,0.13,0.52371904,98.6,75783,39350,5,Republican,11757,26310,OH
39065,1.065200064,0.15,0.318794835,98.6,31365,12334,6,Republican,3062,9949,OH
39067,1.203989362,0.16,1.367619681,98.6,15040,6591,6,Republican,1768,5792,OH
39069,1.526327483,0,0,98.6,27006,14847,6,Republican,4062,10479,OH
39071,1.042584741,0.17,0.498806793,98.6,43161,16702,6,Republican,3799,15678,OH
39073,1.379210303,0.17,0.453722049,98.6,28264,14042,2,Republican,3880,9737,OH
39075,0.512943585,0.18,0.05966788,98.6,43960,8113,6,Republican,1994,10796,OH
39077,1.338344832,0.15,0.111334226,98.6,58266,28446,5,Republican,7759,18956,OH
39079,1.306883041,0.17,1.459692099,98.6,32413,15810,5,Republican,3311,11309,OH
39081,1.383099885,0.14,0.303911213,98.6,65325,33486,4,Republican,10018,22828,OH
39083,1.217996855,0.16,0.392766599,98.6,62322,27553,5,Republican,8589,22340,OH
39085,1.887485933,0.13,0.067669206,98.6,230149,154100,2,Republican,55514,73278,OH
39087,1.393959269,0.16,0.388729126,98.6,59463,30879,3,Republican,7489,20306,OH
39089,1.528434599,0.14,0.247311463,98.6,176862,99030,2,Republican,33055,59514,OH
39091,1.180679629,0.15,0.457742161,98.6,45672,19974,5,Republican,5055,17964,OH
39093,1.865927774,0.13,0.466331863,98.6,309833,202727,2,Republican,75667,79520,OH
39095,1.648948985,0.14,0.672845443,98.6,428348,254365,3,Democrate,115411,81763,OH
39097,1.476313966,0.16,6.465225459,98.6,44731,24195,2,Republican,5698,13835,OH
39099,1.623382586,0.14,0.692919893,98.6,228683,133777,3,Republican,57641,59903,OH
39101,1.380179128,0,0,98.6,65093,32730,5,Republican,8269,19023,OH
39103,1.864853738,0.12,0.503059873,98.6,179746,117693,2,Republican,39800,64598,OH
39105,1.295280918,0.15,0.59086742,98.6,22907,11071,6,Republican,2492,8316,OH
39107,1.065821432,0.13,0.345696104,98.6,41172,16014,5,Republican,4030,19452,OH
39109,1.324160879,0.14,0.373671568,98.6,106987,52251,3,Republican,15663,41371,OH
39111,1.339973634,0.15,0.177823348,98.6,13654,6674,6,Republican,1605,5463,OH
39113,1.606226972,0.14,0.225811427,98.6,531687,307308,3,Democrate,135064,129034,OH
39115,1.207333885,0.15,0.458367797,98.6,14508,6360,6,Republican,1725,5041,OH
39117,1.166893116,0.16,0.407070879,98.6,35328,15124,2,Republican,4048,14077,OH
39119,1.351203387,0.17,0.560668097,98.6,86215,42481,5,Republican,11971,27867,OH
39121,1.298460899,0,0,98.6,14424,6892,6,Republican,1170,5135,OH
39123,1.80394818,0.12,1.0635657,98.6,40525,25464,5,Republican,9008,14628,OH
39125,1.170790488,0.14,0.461171808,98.6,18672,8077,6,Republican,2213,7086,OH
39127,1.137598937,0.17,0.204931643,98.6,36134,15159,2,Republican,4098,12357,OH
39129,1.418803565,0,0,98.6,58457,30488,2,Republican,7304,20593,OH
39131,1.243230592,0.17,0.814273369,98.6,27772,12801,6,Republican,3110,9157,OH
39133,1.644762596,0.13,0.668287519,98.6,162466,95135,3,Republican,35661,45990,OH
39135,1.203365784,0.14,0.171664791,98.6,40882,17959,6,Republican,4493,17022,OH
39137,1.334898556,0.13,0.27518384,98.6,33861,16879,6,Republican,3195,16412,OH
39139,1.249616191,0.15,0.395463625,98.6,121154,55376,4,Republican,17640,41472,OH
39141,1.424973261,0,0,98.6,76666,39839,5,Republican,10557,22278,OH
39143,1.489370792,0.13,0.143323422,98.6,58518,31346,5,Republican,10596,18896,OH
39145,1.365801843,0.16,0.410162785,98.6,75314,38839,5,Republican,9080,22609,OH
39147,1.372956613,0.15,0.277683135,98.6,55178,27665,5,Republican,8266,17086,OH
39149,0.993496604,0,0,98.6,48590,17870,5,Republican,4465,20422,OH
39151,1.567349152,0.14,0.487841535,98.6,370606,207867,3,Republican,75904,111097,OH
39153,1.846325319,0.13,0.205808363,98.6,541013,352427,3,Democrate,151668,124833,OH
39155,1.569665714,0.15,0.340236597,98.6,197974,111295,3,Republican,44519,55194,OH
39157,1.26848359,0.16,0.248002435,98.6,91987,41882,5,Republican,12889,30458,OH
39159,1.766986506,0,0,98.6,58988,38456,2,Republican,11141,21669,OH
39161,1.24091954,0.13,0.344190981,98.6,28275,12581,5,Republican,3067,11650,OH
39163,1.075047765,0.17,0.933205961,98.6,13085,5225,6,Republican,1331,4632,OH
39165,1.831050034,0.12,0.184278054,98.6,234602,155665,2,Republican,46069,87988,OH
39167,1.545926458,0.15,0.859942248,98.6,59911,34143,5,Republican,9243,22307,OH
39169,1.31490796,0.15,0.064454239,98.6,115710,53923,5,Republican,16660,36759,OH
39171,1.276763327,0.14,0.253788292,98.6,36692,16686,6,Republican,4842,13452,OH
39173,1.736051125,0.13,0.409136427,98.6,130817,81517,3,Republican,30617,35757,OH
39175,1.336992467,0.15,0.396564395,98.6,21772,10538,6,Republican,2733,8462,OH
40001,1.086284581,0.21,0.34896819,93.8,22194,8443,6,Republican,1387,5585,OK
40003,1.274640477,0.2,0.891616976,93.8,5702,2645,6,Republican,232,1978,OK
40005,0.987062073,0.2,0.477758395,93.8,13758,5150,6,Republican,765,4557,OK
40007,0.869892676,0.2,0.405008473,93.8,5311,1739,6,Republican,190,1968,OK
40009,1.124388124,0.18,0.742623176,93.8,21859,9231,5,Republican,1048,6767,OK
40011,1.29038074,0.2,0.709195037,93.8,9429,4507,6,Republican,688,3136,OK
40013,1.184560892,0.2,0.311761642,93.8,47995,21433,5,Republican,3323,12344,OK
40015,1.804985745,0.2,0.217543982,93.8,28762,19391,6,Republican,2670,7013,OK
40017,1.652859628,0.18,0.463939423,93.8,148306,90109,2,Republican,16742,43550,OK
40019,1.243146058,0.21,0.573195319,93.8,48111,21957,5,Republican,4470,14699,OK
40021,1.434284892,0.21,0.326489508,93.8,48657,24475,5,Republican,6027,11223,OK
40023,0.96782988,0.21,0.220010905,93.8,14672,5346,6,Republican,1082,4698,OK
40025,0.880205896,0.2,0,93.8,2137,729,6,Republican,70,970,OK
40027,1.666512918,0.17,0.84603928,93.8,284014,168312,2,Republican,49827,66677,OK
40029,1.118471338,0,0,93.8,5495,2331,6,Republican,374,2091,OK
40031,1.705960298,0.2,0.340019379,93.8,120749,78989,4,Republican,13747,20905,OK
40033,1.363219202,0,0,93.8,5666,2888,4,Republican,393,2117,OK
40035,1.518102107,0.2,1.738721539,93.8,14142,7776,6,Republican,1217,4686,OK
40037,1.223791281,0.18,0.863300803,93.8,71522,32411,3,Republican,6577,23294,OK
40039,1.337585767,0.18,0.290831983,93.8,29003,14457,5,Republican,2369,8060,OK
40041,1.214513241,0.2,0.2907996,93.8,43009,18787,6,Republican,3472,13557,OK
40043,0.702105909,0.2,0.127172357,93.8,4891,1262,6,Republican,214,2124,OK
40045,0.957761078,0.2,0.523192537,93.8,3859,1381,6,Republican,162,1688,OK
40047,1.382681473,0.18,0.699701913,93.8,61056,31735,5,Republican,4919,16970,OK
40049,1.282054058,0.21,0.641911154,93.8,27711,13235,6,Republican,1865,8878,OK
40051,1.082458717,0.19,0.458537809,93.8,55834,22099,2,Republican,4144,18538,OK
40053,1.160858528,0.2,0.992614817,93.8,4333,1872,6,Republican,280,1916,OK
40055,1.026960784,0.18,1.030287115,93.8,5712,2155,6,Republican,328,1605,OK
40057,1.401809273,0.18,1.137580098,93.8,2653,1343,6,Republican,177,747,OK
40059,1.224240781,0.2,0.768167028,93.8,3688,1695,6,Republican,136,1327,OK
40061,1.153876614,0.21,1.227924289,93.8,12627,5385,6,Republican,783,4165,OK
40063,1.262745689,0.19,0.324497327,93.8,13279,6295,6,Republican,919,3875,OK
40065,1.47150428,0.18,0.37105585,93.8,24530,13634,5,Republican,1646,6392,OK
40067,1.151449517,0.2,0.290403199,93.8,6002,2555,6,Republican,319,2026,OK
40069,1.175011276,0.2,2.079657194,93.8,11085,4868,6,Republican,738,3441,OK
40071,1.23990537,0.18,0.357228168,93.8,43538,19431,5,Republican,4040,12834,OK
40073,1.29673327,0.2,0.670472566,93.8,15765,7725,6,Republican,854,5521,OK
40075,1.430293983,0.18,0.580271015,93.8,8708,4544,6,Republican,699,2673,OK
40077,0.948972501,0.21,0.804229127,93.8,10073,3580,6,Republican,762,3437,OK
40079,1.084849457,0.21,0.318396084,93.8,49853,20189,3,Republican,3299,15213,OK
40081,1.132752244,0.19,0.758580153,93.8,34877,14547,2,Republican,2609,12013,OK
40083,1.008414738,0.19,1.001832913,93.8,48011,17526,2,Republican,5455,15608,OK
40085,1.170681752,0.21,0.712474398,93.8,10253,4460,6,Republican,711,3305,OK
40087,1.347482334,0.19,0.28798735,93.8,40474,20125,2,Republican,3582,15295,OK
40089,0.982973928,0.21,0.211287768,93.8,32832,12258,6,Republican,1858,9485,OK
40091,1.520820576,0.2,0.457593386,93.8,19596,10868,6,Republican,2031,6172,OK
40093,1.365185476,0.2,0.393498493,93.8,7629,3907,6,Republican,320,3084,OK
40095,1.261000532,0.2,0.192309964,93.8,16931,7839,6,Republican,1100,4891,OK
40097,1.231581509,0.2,0.420583942,93.8,41100,18428,6,Republican,3581,12749,OK
40099,1.238186598,0,0,93.8,14073,6459,6,Republican,1156,4612,OK
40101,1.463285145,0.2,0.353971499,93.8,67997,36389,5,Republican,8027,16526,OK
40103,1.789147426,0.18,1.656544785,93.8,11131,7192,6,Republican,1003,3821,OK
40105,1.231441048,0.2,0.694124653,93.8,10076,4560,6,Republican,712,3610,OK
40107,1.289835738,0.19,0.951221546,93.8,11993,5774,6,Republican,896,3058,OK
40109,1.879699135,0.17,0.394541743,93.8,797434,544121,1,Republican,141724,145050,OK
40111,1.190614845,0,0,93.8,38465,16882,3,Republican,4357,9668,OK
40113,0.998232651,0.19,0.707195026,93.8,46963,16942,3,Republican,6002,14121,OK
40115,1.103961191,0.2,0,93.8,31127,12583,5,Republican,2686,8545,OK
40117,1.393624817,0.2,0.266548608,93.8,16376,8304,3,Republican,1363,5267,OK
40119,1.4307444,0.19,0.281216375,93.8,81784,41644,5,Republican,10904,17813,OK
40121,1.274499473,0.21,0.193590507,93.8,43654,20287,5,Republican,3768,13851,OK
40123,1.413567025,0,0,93.8,38284,20149,5,Republican,4117,10805,OK
40125,1.410926824,0.19,0.811149989,93.8,72592,37433,5,Republican,7275,20240,OK
40127,0.988013699,0.21,0.374188897,93.8,11096,4100,6,Republican,668,4016,OK
40129,0.997767234,0,0,93.8,3583,1352,6,Republican,168,1629,OK
40131,1.306211402,0.18,0.566467299,93.8,92459,44707,3,Republican,9589,34031,OK
40133,1.461126226,0.19,0.207807734,93.8,24258,13189,6,Republican,2150,6011,OK
40135,1.162140056,0.21,0.322812673,93.8,41569,17410,3,Republican,3035,12113,OK
40137,1.341445889,0.2,0.569663677,93.8,43143,21174,5,Republican,3154,15560,OK
40139,1.227293199,0.2,0.354601411,93.8,19983,9315,5,Republican,894,4505,OK
40141,1.400827586,0.2,0.941103448,93.8,7250,3722,6,Republican,597,2076,OK
40143,1.773307426,0.17,0.550669785,93.8,651552,420821,3,Republican,108996,150574,OK
40145,1.330069259,0.18,0.169961495,93.8,81289,39729,3,Republican,8464,26165,OK
40147,1.291167737,0.2,0,93.8,51527,23643,5,Republican,5790,17076,OK
40149,1.089684866,0.18,0.080982045,93.8,10916,4397,6,Republican,598,4086,OK
40151,1.197998408,0,0,93.8,8793,3819,6,Republican,591,2993,OK
40153,1.043392212,0.2,2.053980506,93.8,20211,7876,5,Republican,1005,6611,OK
41001,1.945733069,0.11,0.355805011,97.7,16124,11492,6,Republican,2346,7352,OR
